idMso	Exists in Office 2010	Exists in Office 2013
TableFormatPublisher	0	1
TableFormatsGalleryPub	1	0
TableFormatsGalleryPublisher	0	1
TableFormulaDialog	1	1
TableHeight	1	1
TableIndexes	1	1
TableInsert	1	1
TableInsertCellsDialog	1	1
TableInsertColumnsLeft	1	1
TableInsertColumnsRight	1	1
TableInsertDialog	1	1
TableInsertDialogWord	1	1
TableInsertExcel	1	1
TableInsertField	0	1
TableInsertGallery	1	1
TableInsertGalleryAlternate	0	1
TableInsertGallerySpd	1	1
TableInsertMultidiagonalCell	1	1
TableInsertRowsAbove	1	1
TableInsertRowsAndColumnsMenu	0	1
TableInsertRowsBelow	1	1
TableLayoutInfoPath	0	1
TableListAlertMe	1	1
TableListPermissions	1	1
TableMarginProperties	0	1
TableNoDivision	1	1
TableOfAuthoritiesInsert	1	1
TableOfAuthoritiesUpdate	1	1
TableOfContentsAddTextGallery	1	1
TableOfContentsDialog	1	1
TableOfContentsGallery	1	1
TableOfContentsInFrame	1	1
TableOfContentsRemove	1	1
TableOfContentsUpdate	1	1
TableOfFiguresInsert	1	1
TableOfFiguresUpdate	1	1
TableOpenInBrowser	1	1
TableOptionsDialog	1	1
TablePaintBorder	0	1
TableProperties	1	1
TableProperties3	1	1
TablePropertiesDialog	1	1
TablePropertiesHeightInfoPath	0	1
TablePropertiesInfoPath	0	1
TablePropertiesMenu	1	1
TablePropertiesMore	0	1
TablePropertiesMoreMenu	1	1
TablePropertiesWidthInfoPath	0	1
TableRepeatHeaderRows	1	1
TableResize	1	1
TableRowHeight	1	1
TableRowSelect	1	1
TableRowsDelete	1	1
TableRowsDeleteExcel	1	1
TableRowsDistribute	1	1
TableRowsInsertAboveExcel	1	1
TableRowsInsertAboveWord	1	1
TableRowsInsertBelowExcel	1	1
TableRowsInsertBelowWord	1	1
TableRowsInsertWord	1	1
TableRowsOrColumnsDistribute	1	1
TableRowsOrColumnsOrCellsDelete	1	1
TableRowsOrColumnsOrCellsInsert	1	1
TableSampleBorder	0	1
TableSave	1	1
TableSelect	1	1
TableSelectCell	1	1
TableSelectCellInfoPath	0	1
TableSelectColumnInfoPath	0	1
TableSelectMenu	1	1
TableSelectMenuPowerPoint	1	1
TableSelectRowInfoPath	0	1
TableSelectTableInfoPath	0	1
TableSelectVisibleCells	1	1
TableSetLeftToRight	1	1
TableSetRightToLeft	1	1
TableSharePointListsModifyColumnsAndSettings	1	1
TableSharePointListsModifyWorkflow	1	1
TableSharePointListsRefreshList	1	1
TableShowGridlines	1	1
TableSlicerInsert	0	1
TableSplitTable	1	1
TableStatusConnected	1	1
TableStatusDisconnected	1	1
TableStatusReconnect	1	1
TableStyleBandedColumns	1	1
TableStyleBandedColumnsPowerPoint	1	1
TableStyleBandedColumnsWord	1	1
TableStyleBandedRows	1	1
TableStyleBandedRowsPowerPoint	1	1
TableStyleBandedRowsWord	1	1
TableStyleClear	1	1
TableStyleClearTable	1	1
TableStyleColumnHeaders	1	1
TableStyleFirstColumn	1	1
TableStyleLastColumn	1	1
TableStyleModify	1	1
TableStyleNew	1	1
TableStyleRowHeaders	1	1
TableStyleTotalsRow	1	1
TableStyles	1	0
TableStylesGallery	1	1
TableStylesGalleryExcel	1	1
TableStylesGalleryInfoPath	0	1
TableStylesGalleryWord	1	1
TableSummarizeWithPivot	1	1
TableTestValidationRules	1	1
TableTextStylesGallery	1	1
TableToText	1	1
TableUnlinkExternalData	1	1
TableValidationMenu	1	1
TableValidationMessage	1	1
TableValidationRule	1	1
TableWidth	1	1
TablesGallery	1	1
TablesMenu	1	1
TablesMore	1	1
TablesResetToDefault	1	1
TagMarkComplete	1	1
TagMessage	1	0
TagProperties	1	1
TagToolbar	1	1
TagsClearAll	0	1
TagsCustomize	0	1
TagsGallery	0	1
TagsMarkAll	0	1
TagsRemoveAll	0	1
TakeMeetingNotes	0	1
TaskAddToTimeline	0	1
TaskAllViewsGallery	0	1
TaskAllViewsGalleryOnly	0	1
TaskAndAssignmentInformation	1	1
TaskAutoSchedule	0	1
TaskComparison	1	1
TaskDeliverableCreate	1	0
TaskDeliverableSync	1	0
TaskDependencySync	1	0
TaskDependencySynchronize	0	1
TaskDetailsDisplay	0	1
TaskDetailsForm	1	1
TaskDetailsMenu	1	1
TaskDrivers	1	1
TaskEarnedValueForm	1	1
TaskEntryView	1	1
TaskForm	1	1
TaskInactivateToggle	0	1
TaskIndent	1	1
TaskInformation	1	1
TaskInsert	1	1
TaskInsertMenu	1	1
TaskInspect	0	1
TaskMoveBack	1	1
TaskMoveBackCustom	1	1
TaskMoveBackFourWeeks	1	1
TaskMoveBackOneDay	1	1
TaskMoveBackOneWeek	1	1
TaskMoveCompletedPartsToStatusDate	1	1
TaskMoveForward	1	1
TaskMoveForwardCustom	1	1
TaskMoveForwardFourWeeks	1	1
TaskMoveForwardOneDay	1	1
TaskMoveForwardOneWeek	1	1
TaskMoveIncompletePartsToStatusDate	1	1
TaskMoveToStatusDate	1	1
TaskNameForm	1	1
TaskNotes	1	1
TaskOutdent	1	1
TaskPanesMenu	1	1
TaskPanesMenuVisio	0	1
TaskPath	0	1
TaskRelationshipsForm	1	1
TaskRespectLinks	1	1
TaskRespectLinksVisibleByContext	1	1
TaskRowInsert	1	1
TaskSplit	1	1
TaskSuggestionsShow	0	1
TaskSumamryCreateCompletionCondition	1	1
TaskSummaryCreateFormField	1	1
TaskSummaryCreateOutcome	1	1
TaskSummaryDeleteSelf	1	1
TaskUsageViewGallery	1	1
TaskViewsOtherGallery	0	1
TaskWarningsShow	0	1
TaskWellNormal	1	0
TasksLink	1	1
TasksNewItemMenu	1	1
TasksUnlink	1	1
TasksUpdate	0	1
TeamCalendar	1	0
TeamManagerForTeamMembers	1	0
TeamManagerSendUpdates	1	0
TeamManagerViewTeamStatus	1	0
TeamPlannerActualBorderColor	0	1
TeamPlannerActualFillColor	0	1
TeamPlannerActualStyleMenu	1	1
TeamPlannerAutoScheduleStyleMenu	1	1
TeamPlannerAutoScheduledBorder	0	1
TeamPlannerAutoScheduledFillColor	0	1
TeamPlannerExpandResourceRows	1	1
TeamPlannerExternalBorder	0	1
TeamPlannerExternalFillColor	0	1
TeamPlannerExternalStyleMenu	1	1
TeamPlannerLateBorder	0	1
TeamPlannerLateFillColor	0	1
TeamPlannerLateStyleMenu	1	1
TeamPlannerManualBorder	0	1
TeamPlannerManualScheduleStyleMenu	1	1
TeamPlannerManuallyScheduledFillColor	0	1
TeamPlannerOutlineShowAll	1	1
TeamPlannerReassignSelected	1	1
TeamPlannerSelectedTasksStyleMenu	0	1
TeamPlannerShowOutlineMenu	1	1
TeamPlannerTaskBorderColorGallery	0	1
TeamPlannerTaskFillColorGallery	0	1
TeamPlannerTextLines	1	1
TeamPlannerUnassignedTasksShow	1	1
TeamPlannerUnscheduledTasksShow	1	1
TeamPlannerViewAllGallery	1	0
TeamPlannerViewGallery	1	1
TechnicalSupport	1	1
TemplateAssociateToContentType	1	1
TemplateAssociateToList	1	1
TemplateChange	0	1
TemplatesAndTablesGallery	0	1
TemplatesMenu	1	1
TentativeAcceptInvitation	1	1
TextAlignBottom	0	1
TextAlignCenter	1	1
TextAlignGallery	1	1
TextAlignLeft	1	1
TextAlignLetterJustify	1	1
TextAlignMenu	1	1
TextAlignMiddle	0	1
TextAlignMoreOptionsDialog	1	1
TextAlignRight	1	1
TextAlignStretchJustify	1	1
TextAlignTop	0	1
TextAlignWordJustify	1	1
TextAllCaps	1	1
TextArchDownPour	1	1
TextArchUpPour	1	1
TextBlockTool	1	1
TextBoxAlignBottomCenter	1	1
TextBoxAlignBottomLeft	1	1
TextBoxAlignBottomRight	1	1
TextBoxAlignMiddleCenter	1	1
TextBoxAlignMiddleLeft	1	1
TextBoxAlignMiddleRight	1	1
TextBoxAlignTopCenter	1	1
TextBoxAlignTopLeft	1	1
TextBoxAlignTopRight	1	1
TextBoxDrawMenu	1	1
TextBoxFormat	0	1
TextBoxFormatPublisher	0	1
TextBoxInsert	1	1
TextBoxInsertExcel	1	1
TextBoxInsertGallery	1	1
TextBoxInsertHorizontal	1	1
TextBoxInsertMenu	1	1
TextBoxInsertVertical	1	1
TextBoxInsertVerticalWord	1	1
TextBoxInsertWord	1	1
TextBoxLinkBreak	1	1
TextBoxLinkCreate	1	1
TextBoxMarginGallery	0	1
TextBoxMargins	0	1
TextBoxNextLinked	1	1
TextBoxPositionGallery	1	1
TextBoxPreviousLinked	1	1
TextBoxStyleGallery	1	1
TextBoxWordClassic	1	1
TextButtonPour	1	1
TextCanDown	1	1
TextCanUp	1	1
TextCascadeDown	1	1
TextCascadeUp	1	1
TextChevron	1	1
TextChevronInverted	1	1
TextCirclePour	1	1
TextCurveDown	1	1
TextCurveUp	1	1
TextDeflate	1	1
TextDeflateBottom	1	1
TextDeflateInflate	1	1
TextDeflateInflateDeflate	1	1
TextDeflateTop	1	1
TextDialog	0	1
TextDirection	1	1
TextDirectionContext	1	1
TextDirectionGallery	1	1
TextDirectionGalleryWord	1	1
TextDirectionLeftToRight	1	1
TextDirectionMoreOptionsDialog	1	1
TextDirectionOptionsDialog	1	1
TextDirectionRightToLeft	1	1
TextDirectionVertical	0	1
TextEffectAlignment	1	1
TextEffectGlowGallery	1	1
TextEffectShadowGallery	1	1
TextEffectTracking	1	1
TextEffectTransformGallery	1	1
TextEffects3DRotationGallery	1	1
TextEffects3DRotationOptionsDialog	1	1
TextEffectsBevelMore3DOptionsDialog	1	1
TextEffectsClear	0	1
TextEffectsGallery	1	1
TextEffectsGlowsMoreOptions	0	1
TextEffectsMenu	1	1
TextEffectsMoreGlowsDialog	1	0
TextEffectsMoreReflectionsDialog	1	0
TextEffectsMoreShadowsDialog	1	1
TextEffectsReflectionsMoreOptions	0	1
TextFadeDown	1	1
TextFadeLeft	1	1
TextFadeRight	1	1
TextFadeUp	1	1
TextFillColorMoreColorsDialog	1	1
TextFillColorPicker	1	1
TextFillGradientGallery	1	1
TextFillMoreGradientsDialog	1	1
TextFillMoreTextures	1	1
TextFillTextureGallery	1	1
TextFitMenuPublisher	1	1
TextFlowVerticalTBA	1	0
TextFlowVerticalTBN	1	0
TextFlowVerticalToggle	0	1
TextFromFileInsert	1	1
TextGlowColorMoreColorsDialog	1	1
TextGlowColorPicker	1	1
TextHighlightColorPicker	1	1
TextInflate	1	1
TextInflateBottom	1	1
TextInflateTop	1	1
TextNoTransform	1	1
TextNormalCase	1	1
TextOrientationAngleClockwise	1	1
TextOrientationAngleCounterclockwise	1	1
TextOrientationRotateDown	1	1
TextOrientationRotateUp	1	1
TextOrientationVertical	1	1
TextOutlineColorMoreColorsDialog	1	1
TextOutlineColorPicker	1	1
TextOutlineColorPickerAlt	1	0
TextOutlineColorPickerAlternate	0	1
TextOutlineDashesGallery	1	1
TextOutlineMoreLinesDialog	1	1
TextOutlineWeightGallery	1	1
TextPathArchDown	1	1
TextPathArchUp	1	1
TextPathButton	1	1
TextPathCircle	1	1
TextPictureFill	1	1
TextPlain	1	1
TextReflectionGallery	1	1
TextRingInside	1	1
TextRingOutside	1	1
TextRotate90	1	1
TextRotate90Degrees	0	1
TextSlantDown	1	1
TextSlantUp	1	1
TextSmallCaps	1	1
TextStop	1	1
TextStyle	0	1
TextStyles	1	1
TextStylesGallery	1	1
TextToOrFromTable	1	1
TextTool	1	1
TextToolMenu	1	1
TextTriangle	1	1
TextTriangleInverted	1	1
TextWave1	1	1
TextWave2	1	1
TextWave3	1	1
TextWave4	1	1
TextWrapGallery	1	1
TextWrappingBehindText	1	1
TextWrappingEditWrapPoints	1	1
TextWrappingGallery	1	1
TextWrappingInFrontOfText	1	1
TextWrappingInLineWithText	1	1
TextWrappingMenu	1	1
TextWrappingMenuClassic	1	1
TextWrappingNoneClassic	1	1
TextWrappingSquare	1	1
TextWrappingThrough	1	1
TextWrappingTight	1	1
TextWrappingTopAndBottom	1	1
TextboxMarginGallery	1	0
TextboxMargins	1	0
ThemeBrowseForThemes	1	1
ThemeBrowseForThemesPowerPoint	1	1
ThemeColorsGallery	1	1
ThemeColorsGalleryVisio	0	1
ThemeConnectorsGallery	0	1
ThemeEffectsGallery	1	1
ThemeEffectsGalleryVisio	0	1
ThemeFontsGallery	1	1
ThemeSaveCurrent	1	1
ThemeSaveCurrentPowerPoint	1	1
ThemeVariantsGallery	0	1
ThemesGallery	1	1
ThemesGalleryVisio	0	1
ThemesGalleryVisioLegacy	0	1
Thesaurus	1	1
ThreadCompressFolderMenu	1	1
ThreadCompressFolderWithIcon	0	1
ThreadCompressSplitButton	1	1
ThreadCompressThread	1	1
Time	1	0
TimeDelayedScreenClipping	1	1
TimeInsert	0	1
TimeScaleMenu	1	1
TimeSlicerClearFilter	0	1
TimeSlicerClearFilterTouch	0	1
TimeSlicerCreate	0	1
TimeSlicerDelete	0	1
TimeSlicerDeleteTouch	0	1
TimeSlicerRefresh	0	1
Timeline	1	0
TimelineConfigure	1	1
TimelineCreateNewStyle	0	1
TimelineDataExport	1	1
TimelineDataImport	1	1
TimelineDateFormat	1	1
TimelineGotoSelectedTask	0	1
TimelineIntervalConfigure	1	1
TimelineIntervalSync	1	1
TimelineMilestoneConfigure	1	1
TimelineMilestoneSync	1	1
TimelineShowStatusDate	1	1
TimelineShowTaskDates	1	1
TimelineShowToday	1	1
TimelineStyles	0	1
TimelineViewCalloutTaskInsert	1	1
TimelineViewCollapse	1	1
TimelineViewCopyForEmail	1	1
TimelineViewCopyForPresentation	1	1
TimelineViewCopyFullSize	1	1
TimelineViewCopyMenu	1	1
TimelineViewDates	1	1
TimelineViewDisplayAsCallout	1	1
TimelineViewDisplayOnTimeline	1	1
TimelineViewExpand	0	1
TimelineViewGiveFeedback	1	1
TimelineViewMilestoneInsert	1	1
TimelineViewPanAndZoomShow	1	1
TimelineViewRemoveTask	1	1
TimelineViewShow	1	0
TimelineViewTaskInsert	1	1
TimelineViewTextLineHeight	1	1
TimelineViewTimescaleShow	1	1
Timescale	1	1
TimescaleGallery	1	1
TipWizardHelp	1	1
ToDoTag	0	1
Today	1	1
ToggleAccessNavigationPane	0	1
ToggleAddTableUI	0	1
ToggleColorMode	1	1
ToggleCompactPageNav	1	1
ToggleFolderShowInFavorites	0	1
ToggleGlue	1	0
ToggleGroupByZone	1	1
ToggleLogicPane	1	0
ToggleMarkAsRead	1	1
ToggleMarkAsUnread	1	1
ToggleNavigationPane	1	0
ToggleOnline	1	1
ToggleRecurrence	1	1
ToggleShowInFavorites	1	1
ToggleSnap	1	0
ToggleXmlMappingPane	0	1
ToolActionsMenu	1	1
ToolDelete	1	1
ToolProperties	1	1
ToolRename	1	1
ToolSetAlerts	1	1
ToolbarTypeMenu	1	1
ToolboxAudio	1	1
ToolboxDibGallery	1	0
ToolboxGallery	1	1
ToolboxGalleryWeb	0	1
ToolboxMarquee	1	1
ToolboxVideo	1	1
TopJustify	1	0
TopToBottom	1	1
TopVerticalAlign	0	1
TotalsMenu	1	1
TraceBack	0	1
TraceDependentCells	1	1
TraceDependentRemoveArrows	1	1
TraceDependents	1	1
TraceError	1	1
TraceForward	0	1
TracePrecedentCells	1	1
TracePrecedents	1	1
TracePrecedentsRemoveArrows	1	1
TraceRemoveAllArrows	1	1
TraceRemoveArrowsMenu	1	1
Tracking	1	1
TrackingForm	1	1
TrackingMethodReset	1	0
TransitionDuration	1	1
TransitionPreview	1	1
TransitionTimeAutomaticallyAfter	1	1
TransitionsAndAnimationsGiveFeedback	1	1
Translate	1	1
TranslateDocument	1	1
TranslateMenu	0	1
TranslateRibbonMenu	1	0
TranslateSelected	1	1
TranslateToSimplifiedChinese	1	1
TranslateToSimplifiedChineseReadonly	0	1
TranslateToTraditionalChinese	1	1
TranslateToTraditionalChineseReadonly	0	1
TranslationPane	1	1
TranslationToolTip	1	1
TreatInkAsDrawing	0	1
TreatInkAsHandwriting	0	1
TreeDownThenLeft	1	1
TreeDownThenRight	1	1
TreeLeftThenDown	1	1
TreeRightThenDown	1	1
TrialConvert	0	1
TrimShapes	1	0
TripaneViewMode	1	1
TrustCenter	1	1
Tutorial	1	0
TypeOfText	1	1
U	1	1
UMLDrawingOptions	1	1
UMLEvents	1	1
UMLModels	1	1
UMLPackages	1	1
UMLStereotypes	1	1
Underline	1	1
UnderlineColorPicker	1	1
UnderlineDouble	1	1
UnderlineGallery	1	1
UnderlineWords	1	1
Undo	1	1
UndoButton	0	1
UndoCompressMedia	1	1
UndockPeek	0	1
UngroupSelectedSparklines	1	0
Unmark	1	1
UnmarkAllForDownload	1	1
UnmarkSplit	1	1
UnmergeCells	1	1
UnreadMenu	1	1
UnselectAllButThisCalendar	1	0
UnselectCalendar	1	0
UpArrow2	1	1
UpOneLevel	1	1
UpdateAlignmentBox	1	0
UpdateAsScheduled	1	1
UpdateAsScheduledMenu	1	1
UpdateBibliography	1	1
UpdateEvents	1	1
UpdateFolder	1	1
UpdateFolderList	1	1
UpdateIcon	1	1
UpdateProject	1	0
UpdateResourcePool	1	0
UpdateTasks	1	0
UpgradeDocument	1	1
UpgradeDrawing	0	1
UpgradeOLC	1	1
UpgradePresentation	1	1
UpgradeProduct	1	1
UpgradeWorkbook	1	1
UsageViewDetailActualCost	1	1
UsageViewDetailActualWork	1	1
UsageViewDetailBaselineWork	1	1
UsageViewDetailCost	1	1
UsageViewDetailCumulativeWork	1	1
UsageViewDetailOverallocation	1	1
UsageViewDetailRemainingAvailability	1	1
UsageViewDetailWork	1	1
UsageViewDetailsAdd	1	1
UseAccountOnAnotherComputer	1	1
UseVotingButtonsMenu	1	1
UserRolesManage	0	1
UxAdvertisementGallery	1	0
UxContentLibGallery	1	1
UxPagePartsGallery	1	0
UxTextGallery	1	1
UxVerticalTextGallery	1	1
V	1	1
ValidateChange	1	0
ValidateDelete	1	0
ValidateInsert	1	1
ValidateUpdate	1	1
ValidationMessage	1	1
ValidationRule	1	1
VerifySelectedHyperlinks	1	1
VersionComment	1	1
VersionHistory	1	1
VersionsAndCheckout	0	1
VerticalGridlines	1	0
VerticalLabel	1	1
VerticalSpacingDecrease	1	1
VerticalSpacingIncrease	1	1
VerticalSpacingMakeEqual	1	1
VerticallyDistributed	1	1
VideoBookmarkAdd	0	1
VideoBookmarkRemove	0	1
VideoBorderGallery	1	1
VideoBrightnessGallery	1	1
VideoColorDialog	0	1
VideoColorMenu	0	1
VideoContrastGallery	1	1
VideoCorrectionsDialog	0	1
VideoCorrectionsMenu	0	1
VideoCrop	1	1
VideoDesignResetAndSize	0	1
VideoDesignResetSplitButton	0	1
VideoEffectsGallery	1	1
VideoFadeInTime	0	1
VideoFadeOutTime	0	1
VideoHeight	1	1
VideoInsert	1	1
VideoPosterFrameCurrent	1	1
VideoPosterFrameFromFile	0	1
VideoPosterFrameGallery	1	1
VideoPosterFrameReset	0	1
VideoRecolorGallery	1	1
VideoRecordingInsert	0	1
VideoShapeGallery	1	1
VideoStartGallery	0	1
VideoStylesGallery	1	1
VideoToolsDesignReset	1	1
VideoToolsTrim	1	1
VideoVolumeGallery	1	1
VideoWidth	1	1
ViewAllProposals	1	1
ViewApply	1	1
ViewAppointmentInCalendar	1	1
ViewAsHorizontal	1	1
ViewAsVertical	1	1
ViewAvailabilityShow	1	0
ViewBackToColorView	1	1
ViewBar	1	1
ViewBoundaries	1	0
ViewByBusinessMonth	1	1
ViewByBusinessWeek	1	1
ViewByDay	1	1
ViewByMonth	1	1
ViewByWeek	1	1
ViewCode	1	1
ViewCodeSpd	1	0
ViewContactsBy	1	1
ViewCostShow	1	1
ViewCumulativeCostShow	1	1
ViewCumulativeWorkShow	1	1
ViewCustomViews	1	1
ViewDataMacroTracing	0	1
ViewDeleteCurrent	0	1
ViewDesign	1	0
ViewDetailsGallery	1	1
ViewDirectionMenu	1	1
ViewDisplayInColor	1	1
ViewDisplayInGrayscale	1	1
ViewDisplayInHighContrast	1	1
ViewDisplayInPureBlackAndWhite	1	1
ViewDocumentActionsPane	1	1
ViewDocumentMap	1	1
ViewDocumentPolicy	1	1
ViewDraftView	1	1
ViewFooter	1	1
ViewFormulaBar	1	1
ViewFreezePanesGallery	1	1
ViewFullScreenReadingView	1	1
ViewFullScreenView	1	1
ViewGoBack	1	1
ViewGoForward	1	1
ViewGridlines	1	1
ViewGridlinesFrontPage	1	1
ViewGridlinesPowerPoint	1	1
ViewGridlinesToggleExcel	1	1
ViewGridlinesWord	1	1
ViewGroupMemberInformation	0	1
ViewGroupPermissions	0	1
ViewGroupSchedules	1	1
ViewHandoutMasterView	1	1
ViewHeadings	1	1
ViewLayers	1	1
ViewManagement	0	1
ViewMasterDocumentViewClassic	1	1
ViewMasterPage	1	0
ViewMasterView	1	1
ViewNew	0	1
ViewNextItemMenu	1	1
ViewNoFrames	1	0
ViewNormalView	1	1
ViewNormalViewExcel	1	1
ViewNormalViewPowerPoint	1	1
ViewNotesMasterView	1	1
ViewNotesPageView	1	1
ViewNotesShow	1	1
ViewObjectsShow	1	1
ViewOnlineConnection	1	1
ViewOnlineLayoutViewClassic	1	1
ViewOutlineView	1	1
ViewOutlineViewPowerPoint	0	1
ViewOverallocationShow	1	1
ViewPageBreakPreviewView	1	1
ViewPageLayoutView	1	1
ViewPeakUnitsShow	1	1
ViewPercentAllocationShow	1	1
ViewPermissions	1	0
ViewPolicy	1	1
ViewPredecessorsSuccessorsShow	1	1
ViewPreviousItemMenu	1	1
ViewPrintLayoutView	1	1
ViewProperties	1	1
ViewPropertiesInBrowser	1	0
ViewRemainingAvailabilityShow	1	1
ViewResourcesPredecessorsShow	1	1
ViewResourcesSuccessorsShow	1	1
ViewRulerExcel	1	1
ViewRulerPowerPoint	1	1
ViewRulerWord	1	1
ViewScheduleShow	1	1
ViewSelectMenu	0	1
ViewSelectedTasksShow	1	0
ViewSharePointListSettings	1	0
ViewSharePointSource	1	0
ViewSheetGridlines	1	1
ViewSideBySide	1	1
ViewSinglePage	0	1
ViewSlideMasterView	1	1
ViewSlideShowReadingView	1	1
ViewSlideShowView	1	1
ViewSlideSorterView	1	1
ViewSlideView	1	1
ViewSplit	1	0
ViewSubtree	1	1
ViewSyncStatus	1	1
ViewThumbnailViewPowerPoint	0	1
ViewThumbnails	1	1
ViewTwoPages	0	1
ViewUnitAvailabilityShow	1	1
ViewVisualBasicCode	1	1
ViewVisualBasicCodeAccess	1	1
ViewWebLayoutView	1	1
ViewWorkAvailabilityShow	1	1
ViewWorkShow	1	1
ViewWorkflowReports	1	1
ViewWorkspacesBy	1	1
ViewerPrint	1	1
Views	1	1
ViewsAdpDiagramPrintPreview	1	1
ViewsAdpDiagramSqlView	1	1
ViewsDatasheetView	1	1
ViewsDesignView	1	1
ViewsFormView	1	1
ViewsGroup	1	1
ViewsLayoutView	1	1
ViewsModeMenu	1	1
ViewsMore	0	1
ViewsMoreLowerPane	0	1
ViewsPivotChartView	1	1
ViewsPivotTableView	1	1
ViewsReportView	1	1
ViewsResetToDefault	1	1
ViewsSwitchToDefaultView	1	1
VirtualListArrangeBy	1	0
VirtualListToolEditItemInError	1	1
VirtualListToolRetryItemInError	1	1
VirtualListToolRevertItemInError	1	1
VisibilityHidden	1	1
VisibilityInherit	1	1
VisibilityVisible	1	1
VisioAddOns	1	0
VisioAngledConnector	1	1
VisioAreaSelect	1	1
VisioBackgrounds	1	0
VisioBordersTitles	1	0
VisioConnectShapes	1	0
VisioContainer	1	0
VisioCreateShortcut	1	0
VisioCurvedConnector	1	1
VisioCustPropsWindow	1	0
VisioDataGraphicsGallery	1	0
VisioDiagramGallery	1	1
VisioDrawingTools	1	0
VisioFillColorSplitDropdown	1	0
VisioFillStyleDropdown	1	0
VisioFlyoutNewPage	1	0
VisioFontColorSplitDropdown	1	0
VisioFormatInk	1	0
VisioGettingStarted	1	1
VisioGroupThemes	1	0
VisioHyperlinkInsert	1	1
VisioInsertNewBackgroundPage	1	0
VisioInsertNewPage	1	1
VisioLassoSelect	1	0
VisioLayOutShapes	1	0
VisioLayerDropdown	1	0
VisioLayerProperties	1	0
VisioLineColorSplitDropdown	1	0
VisioLineStyleDropdown	1	0
VisioMorePageSizes	1	0
VisioMultiSelect	1	0
VisioMyShapes	1	1
VisioNormalView	1	1
VisioOrgChart	1	0
VisioPopupDeleteMarkupOverlays	1	0
VisioProtectDocument	1	0
VisioReports	1	0
VisioRotateText90	1	0
VisioSaveWorkspace	1	1
VisioShapesMenu	1	1
VisioShowShapeSheet	1	0
VisioShowShapeSheetShape	1	0
VisioSnapToGrid	1	0
VisioStraightConnector	1	1
VisioStyleDropdown	1	0
VisioTextStyleDropdown	1	0
VisioTheme	1	1
VisioThemeColors	1	0
VisioThemeEffects	1	0
VisioTrackMarkup	1	0
VisioTransparency	1	1
VisioViewConnectionPoints	1	0
VisioViewGrid	1	0
VisioViewGuides	1	0
VisioViewPageBreaks	1	0
VisioViewRulers	1	0
VisioZoom100	1	0
VisioZoom150	1	1
VisioZoom200	1	1
VisioZoom400	1	1
VisioZoom50	1	1
VisioZoom75	1	1
VisioZoomLast	1	0
VisioZoomPageWidth	1	0
VisioZoomSingleTile	1	0
VisioZoomWholePage	1	0
VisualAidsMenu	1	1
VisualBasic	1	1
VisualBasicReferences	1	1
VisualReports	1	1
VisualReportsTemplateNew	1	0
VisualScriptEnvironment	1	0
VoiceInsert	1	1
VoiceInsertInComment	1	1
VoteMenu	1	1
VoteOffNegative	1	0
VoteOffPositive	1	0
VotingGallery	0	1
W	1	1
WFTaskListPublish	1	1
WPColorSchemes	1	1
WSSPublish	1	1
Washout	1	1
WatchWindow	1	1
WatermarkCustomDialog	1	1
WatermarkGallery	1	1
WatermarkRemove	1	1
WbsCodeRenumber	1	1
WbsDefineCode	1	1
WbsMenu	1	1
WeatherToday	0	1
WeatherTomorrow	0	1
WebBrowserControl	1	1
WebBrowserControlNavigationStop	1	0
WebComponent	1	1
WebControlCheckBox	1	1
WebControlDropDownBox	1	1
WebControlHidden	1	1
WebControlListBox	1	1
WebControlOptionButton	1	1
WebControlPassword	1	1
WebControlProperties	1	1
WebControlReset	1	1
WebControlSubmit	1	1
WebControlSubmitWithImage	1	1
WebControlTextArea	1	1
WebControlTextBox	1	1
WebCreateFormNavigationLeft	1	0
WebCreateFormNavigationRight	1	0
WebCreateFormNavigationTop	1	0
WebCreateFormNavigationTopLeft	1	0
WebCreateFormNavigationTopRight	1	0
WebCreateFormNavigationTopTop	1	0
WebFormsMenu	1	1
WebGoBack	1	1
WebGoForward	1	1
WebImport	1	0
WebNavigationMenu	1	1
WebNotebook	1	1
WebOpenInNewWindow	1	1
WebOpenSearchPage	1	1
WebPageComponent	1	1
WebPageOptions	1	1
WebPagePreview	1	1
WebPartHeight	1	1
WebPartProperties	1	1
WebPartWidth	1	1
WebPartZoneLayoutMenu	0	1
WebPartZoneProperties	1	1
WebQueryAccess	0	1
WebRefresh	1	1
WebReportsMenu	1	1
WebServerDiscussions	1	1
WebServiceProviderGallery	1	0
WebSettings	1	1
WebShareNotebook	1	1
WebSiteMapCompareToDoc	1	1
WebSiteMapCreateReport	1	1
WebSiteMapGenerateMap	1	1
WebSiteMapHierarchView	1	1
WebSiteMapModifyShapeText	1	1
WebSiteMapPageCentricView	1	1
WebSiteOptions	1	1
WebStopLoading	1	1
WebThemeGallery	0	1
WeekHeightBestFit	1	0
WeeklyView	1	1
WhatIfAnalysisMenu	1	1
WholePrintPreviewPage	1	0
WindowClose	1	1
WindowHide	1	1
WindowKeepOnTop	0	1
WindowMinimize	1	1
WindowMoveSplit	1	1
WindowNew	1	1
WindowResetPosition	1	1
WindowRestore	1	1
WindowSaveWorkspace	1	1
WindowSideBySide	1	1
WindowSideBySideSynchronousScrolling	1	1
WindowSplit	1	1
WindowSplitToggle	1	1
WindowSwitchWindowsMenuExcel	1	1
WindowSwitchWindowsMenuPowerPoint	1	1
